home,8
most,1
valuable,4
possession,1
enough,1
protect,1
lose,1
lifes,1
savings,1
case,3
fire,2
natural,2
calamity,1
even,1
items,1
burglary,2
what,1
next,1
step,1
insurance,8
provide,1
protection,1
both,2
structure,1
contents,3
,1
any,5
losses,1
due,1
floods,1
earthquake,1
manmade,1
calamities,1
loss,3
cover,4
jewellery,1
valuables,1
works,1
art,1
additional,1
benefit,1
rent,3
alternate,1
accommodation,1
temporary,2
resettlement,2
addon,2
benefits,4
keys,2
lock,1
replacement,2
liability,1
etc,2
touch,2
us,2
comprehensive,1
coverage,4
related,1
under,2
umbrella,1
policy,3
option,1
insure,1
either,1
flatapartmentbuilding,1
only,2
several,1
plan,1
types,1
various,2
options,1
choose,1
secure,1
period,1
years,1
once,1
customize,1
range,1
locks,1
atm,1
withdrawal,1
robbery,1
lost,1
wallet,1
pet,1
affordable,1
premium,2
attractive,1
rebates,1
youll,1
surprised,1
easy,1
group,2
bajaj,3
finance,3
ltd,1
fill,1
details,1
page,1
missed,1
call,1
through,1
process,1
disclaimer,1
conditions,1
apply,2
product,3
offered,1
scheme,1
wherein,1
limited,2
master,1
policyholder,1
provided,1
partner,1
company,1
does,3
underwrite,1
risk,1
irdai,1
corporate,1
agency,1
registration,1
number,1
above,1
mentioned,1
amount,1
are,1
subject,1
factors,1
such,1
age,1
insured,1
lifestyle,1
habits,1
health,1
if,1
applicable,1
bfl,2
hold,1
responsibility,1
issuance,1
quality,1
serviceability,1
maintenance,1
claims,1
post,1
sale,1
provides,1
purchase,2
purely,1
voluntary,1
nature,1
compel,1
customers,1
mandatorily,1
third,1
party,1
products,1
features,1
eligibility,1
criteria,1
